"Plot Title: Adventure"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21652379, SEN S/N: 21652379)","Temp, °C (LGR S/N: 21652379, SEN S/N: 21652379)"
553,11/11/24 04:02:30 AM,102.455,26.879
554,11/11/24 04:17:30 AM,102.411,26.879
555,11/11/24 04:32:30 AM,102.400,26.879
556,11/11/24 04:47:30 AM,102.409,26.781
557,11/11/24 05:02:30 AM,102.442,26.781
558,11/11/24 05:17:30 AM,102.442,26.781
559,11/11/24 05:32:30 AM,102.519,26.781
560,11/11/24 05:47:30 AM,102.541,26.781
561,11/11/24 06:02:30 AM,102.649,26.683
562,11/11/24 06:17:30 AM,102.749,26.683
563,11/11/24 06:32:30 AM,102.888,26.488
564,11/11/24 06:47:30 AM,102.996,26.390
565,11/11/24 07:02:30 AM,103.195,26.390
566,11/11/24 07:17:30 AM,103.402,26.292
567,11/11/24 07:32:30 AM,103.521,26.195
568,11/11/24 07:47:30 AM,103.577,26.195
569,11/11/24 08:02:30 AM,103.532,26.195
570,11/11/24 08:17:30 AM,103.563,26.097
571,11/11/24 08:32:30 AM,103.563,26.097
572,11/11/24 08:47:30 AM,103.530,26.097
573,11/11/24 09:02:30 AM,103.519,26.097
574,11/11/24 09:17:30 AM,103.543,26.195
575,11/11/24 09:32:30 AM,103.588,26.195
576,11/11/24 09:47:30 AM,103.590,26.292
577,11/11/24 10:02:30 AM,103.604,26.390
578,11/11/24 10:17:30 AM,103.662,26.488
579,11/11/24 10:32:30 AM,103.698,26.585
580,11/11/24 10:47:30 AM,103.791,26.781
581,11/11/24 11:02:30 AM,103.872,26.879
582,11/11/24 11:17:30 AM,103.993,26.879
583,11/11/24 11:32:30 AM,104.084,26.977
584,11/11/24 11:47:30 AM,104.109,27.075
585,11/11/24 12:02:30 PM,104.123,27.173
586,11/11/24 12:17:30 PM,104.159,27.272
587,11/11/24 12:32:30 PM,104.194,27.370
588,11/11/24 12:47:30 PM,104.208,27.468
589,11/11/24 01:02:30 PM,104.175,27.468
590,11/11/24 01:17:30 PM,104.075,27.468
591,11/11/24 01:32:30 PM,104.142,27.468
592,11/11/24 01:47:30 PM,104.031,27.468
593,11/11/24 02:02:30 PM,104.020,27.468
594,11/11/24 02:17:30 PM,103.923,27.567
595,11/11/24 02:32:30 PM,104.001,27.567
596,11/11/24 02:47:30 PM,103.987,27.468
597,11/11/24 03:02:30 PM,103.932,27.468
598,11/11/24 03:17:30 PM,103.929,27.370
599,11/11/24 03:32:30 PM,103.829,27.370
600,11/11/24 03:47:30 PM,103.818,27.370
601,11/11/24 04:02:30 PM,103.852,27.370
602,11/11/24 04:17:30 PM,103.852,27.370
603,11/11/24 04:32:30 PM,103.785,27.370
604,11/11/24 04:47:30 PM,103.840,27.370
605,11/11/24 05:02:30 PM,103.816,27.272
606,11/11/24 05:17:30 PM,103.771,27.272
607,11/11/24 05:32:30 PM,103.802,27.173
608,11/11/24 05:47:30 PM,103.755,27.075
609,11/11/24 06:02:30 PM,103.711,27.075
610,11/11/24 06:17:30 PM,103.656,27.075
611,11/11/24 06:32:30 PM,103.653,26.977
612,11/11/24 06:47:30 PM,103.631,26.977
613,11/11/24 07:02:30 PM,103.642,26.977
614,11/11/24 07:17:30 PM,103.642,26.977
615,11/11/24 07:32:30 PM,103.606,26.879
616,11/11/24 07:47:30 PM,103.626,26.781
617,11/11/24 08:02:30 PM,103.603,26.781
618,11/11/24 08:17:30 PM,103.592,26.781
619,11/11/24 08:32:30 PM,103.592,26.781
620,11/11/24 08:47:30 PM,103.592,26.781
621,11/11/24 09:02:30 PM,103.570,26.781
622,11/11/24 09:17:30 PM,103.548,26.781
623,11/11/24 09:32:30 PM,103.512,26.683
624,11/11/24 09:47:30 PM,103.534,26.683
625,11/11/24 10:02:30 PM,103.479,26.683
626,11/11/24 10:17:30 PM,103.446,26.683
627,11/11/24 10:32:30 PM,103.446,26.683
628,11/11/24 10:47:30 PM,103.391,26.683
629,11/11/24 11:02:30 PM,103.410,26.585
630,11/11/24 11:17:30 PM,103.377,26.585
631,11/11/24 11:32:30 PM,103.322,26.585
632,11/11/24 11:47:30 PM,103.333,26.585
633,11/12/24 12:02:30 AM,103.277,26.585
634,11/12/24 12:17:30 AM,103.242,26.488
635,11/12/24 12:32:30 AM,103.231,26.488
636,11/12/24 12:47:30 AM,103.219,26.488
637,11/12/24 01:02:30 AM,103.197,26.488
638,11/12/24 01:17:30 AM,103.164,26.488
639,11/12/24 01:32:30 AM,103.120,26.488
640,11/12/24 01:47:30 AM,103.062,26.390
641,11/12/24 02:02:30 AM,103.040,26.390
642,11/12/24 02:17:30 AM,103.040,26.390
643,11/12/24 02:32:30 AM,103.007,26.390
644,11/12/24 02:47:30 AM,103.007,26.390
645,11/12/24 03:02:30 AM,102.982,26.292
646,11/12/24 03:17:30 AM,102.960,26.292
647,11/12/24 03:32:30 AM,102.960,26.292
648,11/12/24 03:47:30 AM,102.949,26.292
649,11/12/24 04:02:30 AM,102.916,26.292
650,11/12/24 04:17:30 AM,102.882,26.292
651,11/12/24 04:32:30 AM,102.869,26.195
652,11/12/24 04:47:30 AM,102.847,26.195
653,11/12/24 05:02:30 AM,102.824,26.195
654,11/12/24 05:17:30 AM,102.791,26.195
655,11/12/24 05:32:30 AM,102.802,26.195
656,11/12/24 05:47:30 AM,102.802,26.195
657,11/12/24 06:02:30 AM,102.824,26.195
658,11/12/24 06:17:30 AM,102.822,26.097
659,11/12/24 06:32:30 AM,102.877,26.097
660,11/12/24 06:47:30 AM,102.855,26.097
661,11/12/24 07:02:30 AM,102.888,26.097
662,11/12/24 07:17:30 AM,102.899,26.097
663,11/12/24 07:32:30 AM,102.910,26.097
664,11/12/24 07:47:30 AM,102.924,26.195
665,11/12/24 08:02:30 AM,102.924,26.195
666,11/12/24 08:17:30 AM,102.949,26.292
667,11/12/24 08:32:30 AM,102.938,26.292
668,11/12/24 08:47:30 AM,102.929,26.390
669,11/12/24 09:02:30 AM,102.918,26.390
670,11/12/24 09:17:30 AM,102.912,26.585
671,11/12/24 09:32:30 AM,102.901,26.585
672,11/12/24 09:47:30 AM,102.893,26.683
673,11/12/24 10:02:30 AM,102.906,26.781
674,11/12/24 10:17:30 AM,102.898,26.879
675,11/12/24 10:32:30 AM,102.865,26.879
676,11/12/24 10:47:30 AM,102.856,26.977
677,11/12/24 11:02:30 AM,102.834,26.977
678,11/12/24 11:17:30 AM,102.804,27.075
679,11/12/24 11:32:30 AM,102.762,27.173
680,11/12/24 11:47:30 AM,102.734,27.370
681,11/12/24 12:02:30 PM,102.704,27.468
682,11/12/24 12:17:30 PM,102.651,27.567
683,11/12/24 12:32:30 PM,102.631,27.665
684,11/12/24 12:47:30 PM,102.587,27.665
685,11/12/24 01:02:30 PM,102.568,27.764
686,11/12/24 01:17:30 PM,102.548,27.862
687,11/12/24 01:32:30 PM,102.506,27.961
688,11/12/24 01:47:30 PM,102.476,28.060
689,11/12/24 02:02:30 PM,102.467,28.159
690,11/12/24 02:17:30 PM,102.434,28.159
691,11/12/24 02:32:30 PM,102.401,28.159
692,11/12/24 02:47:30 PM,102.390,28.159
693,11/12/24 03:02:30 PM,102.368,28.159
694,11/12/24 03:17:30 PM,102.357,28.159
695,11/12/24 03:32:30 PM,102.346,28.159
696,11/12/24 03:47:30 PM,102.332,28.060
697,11/12/24 04:02:30 PM,102.321,28.060
698,11/12/24 04:17:30 PM,102.329,27.961
699,11/12/24 04:32:30 PM,102.329,27.961
700,11/12/24 04:47:30 PM,102.329,27.961
701,11/12/24 05:02:30 PM,102.349,27.862
702,11/12/24 05:17:30 PM,102.346,27.764
703,11/12/24 05:32:30 PM,102.355,27.665
704,11/12/24 05:47:30 PM,102.355,27.665
705,11/12/24 06:02:30 PM,102.363,27.567
706,11/12/24 06:17:30 PM,102.374,27.567
707,11/12/24 06:32:30 PM,102.374,27.567
708,11/12/24 06:47:30 PM,102.372,27.468
709,11/12/24 07:02:30 PM,102.394,27.468
710,11/12/24 07:17:30 PM,102.380,27.370
711,11/12/24 07:32:30 PM,102.402,27.370
712,11/12/24 07:47:30 PM,102.388,27.272
713,11/12/24 08:02:30 PM,102.411,27.272
714,11/12/24 08:17:30 PM,102.388,27.272
715,11/12/24 08:32:30 PM,102.422,27.272
716,11/12/24 08:47:30 PM,102.419,27.173
717,11/12/24 09:02:30 PM,102.419,27.173
718,11/12/24 09:17:30 PM,102.397,27.173
719,11/12/24 09:32:30 PM,102.394,27.075
720,11/12/24 09:47:30 PM,102.405,27.075
721,11/12/24 10:02:30 PM,102.405,27.075
722,11/12/24 10:17:30 PM,102.403,26.977
723,11/12/24 10:32:30 PM,102.403,26.977
724,11/12/24 10:47:30 PM,102.370,26.977
725,11/12/24 11:02:30 PM,102.367,26.879
726,11/12/24 11:17:30 PM,102.345,26.879
727,11/12/24 11:32:30 PM,102.345,26.879
728,11/12/24 11:47:30 PM,102.342,26.781
729,11/13/24 12:02:30 AM,102.320,26.781
730,11/13/24 12:17:30 AM,102.284,26.683
731,11/13/24 12:32:30 AM,102.262,26.683
732,11/13/24 12:47:30 AM,102.262,26.683
733,11/13/24 01:02:30 AM,102.215,26.585
734,11/13/24 01:17:30 AM,102.193,26.585
735,11/13/24 01:32:30 AM,102.182,26.585
736,11/13/24 01:47:30 AM,102.182,26.585
737,11/13/24 02:02:30 AM,102.135,26.488
738,11/13/24 02:17:30 AM,102.124,26.488
739,11/13/24 02:32:30 AM,102.091,26.488
740,11/13/24 02:47:30 AM,102.077,26.390
741,11/13/24 03:02:30 AM,102.055,26.390
742,11/13/24 03:17:30 AM,102.066,26.390
743,11/13/24 03:32:30 AM,102.064,26.292
744,11/13/24 03:47:30 AM,102.053,26.292
745,11/13/24 04:02:30 AM,102.042,26.292
746,11/13/24 04:17:30 AM,102.061,26.195
747,11/13/24 04:32:30 AM,102.039,26.195
748,11/13/24 04:47:30 AM,102.017,26.195
749,11/13/24 05:02:30 AM,102.025,26.097
750,11/13/24 05:17:30 AM,102.003,26.097
751,11/13/24 05:32:30 AM,102.003,26.097
752,11/13/24 05:47:30 AM,102.001,26.000
753,11/13/24 06:02:30 AM,102.012,26.000
754,11/13/24 06:17:30 AM,102.034,26.000
755,11/13/24 06:32:30 AM,102.045,26.000
756,11/13/24 06:47:30 AM,102.064,25.902
757,11/13/24 07:02:30 AM,102.076,25.902
758,11/13/24 07:17:30 AM,102.076,25.902
759,11/13/24 07:32:30 AM,102.076,25.902
760,11/13/24 07:47:30 AM,102.098,25.902
761,11/13/24 08:02:30 AM,102.120,25.902
762,11/13/24 08:17:30 AM,102.120,25.902
763,11/13/24 08:32:30 AM,102.131,25.902
764,11/13/24 08:47:30 AM,102.167,26.000
765,11/13/24 09:02:30 AM,102.156,26.000
766,11/13/24 09:17:30 AM,102.147,26.097
767,11/13/24 09:32:30 AM,102.139,26.195
768,11/13/24 09:47:30 AM,102.152,26.292
769,11/13/24 10:02:30 AM,102.133,26.390
770,11/13/24 10:17:30 AM,102.157,26.488
771,11/13/24 10:32:30 AM,102.138,26.585
772,11/13/24 10:47:30 AM,102.110,26.781
773,11/13/24 11:02:30 AM,102.068,26.879
774,11/13/24 11:17:30 AM,102.051,27.075
775,11/13/24 11:32:30 AM,102.021,27.173
776,11/13/24 11:47:30 AM,102.004,27.370
777,11/13/24 12:02:30 PM,101.984,27.468
778,11/13/24 12:17:30 PM,101.967,27.665
779,11/13/24 12:32:30 PM,101.959,27.764
780,11/13/24 12:47:30 PM,101.942,27.961
781,11/13/24 01:02:30 PM,101.900,28.060
782,11/13/24 01:17:30 PM,101.861,28.258
783,11/13/24 01:32:30 PM,101.842,28.357
784,11/13/24 01:47:30 PM,101.825,28.555
785,11/13/24 02:02:30 PM,101.794,28.655
786,11/13/24 02:17:30 PM,101.786,28.754
787,11/13/24 02:32:30 PM,101.744,28.853
788,11/13/24 02:47:30 PM,101.744,28.853
789,11/13/24 03:02:30 PM,101.703,28.953
790,11/13/24 03:17:30 PM,101.714,28.953
791,11/13/24 03:32:30 PM,101.725,28.953
792,11/13/24 03:47:30 PM,101.714,28.953
793,11/13/24 04:02:30 PM,101.703,28.953
794,11/13/24 04:17:30 PM,101.711,28.853
795,11/13/24 04:32:30 PM,101.700,28.853
796,11/13/24 04:47:30 PM,101.733,28.853
797,11/13/24 05:02:30 PM,101.720,28.754
798,11/13/24 05:17:30 PM,101.742,28.754
799,11/13/24 05:32:30 PM,101.739,28.655
800,11/13/24 05:47:30 PM,101.745,28.456
801,11/13/24 06:02:30 PM,101.742,28.357
802,11/13/24 06:17:30 PM,101.762,28.258
803,11/13/24 06:32:30 PM,101.792,28.159
804,11/13/24 06:47:30 PM,101.768,28.060
805,11/13/24 07:02:30 PM,101.790,28.060
806,11/13/24 07:17:30 PM,101.820,27.961
807,11/13/24 07:32:30 PM,101.818,27.862
808,11/13/24 07:47:30 PM,101.829,27.862
809,11/13/24 08:02:30 PM,101.837,27.764
810,11/13/24 08:17:30 PM,101.859,27.764
811,11/13/24 08:32:30 PM,101.857,27.665
812,11/13/24 08:47:30 PM,101.876,27.567
813,11/13/24 09:02:30 PM,101.887,27.567
814,11/13/24 09:17:30 PM,101.885,27.468
815,11/13/24 09:32:30 PM,101.863,27.468
816,11/13/24 09:47:30 PM,101.882,27.370
817,11/13/24 10:02:30 PM,101.860,27.370
818,11/13/24 10:17:30 PM,101.846,27.272
819,11/13/24 10:32:30 PM,101.822,27.173
820,11/13/24 10:47:30 PM,101.844,27.173
821,11/13/24 11:02:30 PM,101.819,27.075
822,11/13/24 11:17:30 PM,101.797,27.075
823,11/13/24 11:32:30 PM,101.772,26.977
824,11/13/24 11:47:30 PM,101.747,26.879
825,11/14/24 12:02:30 AM,101.758,26.879
826,11/14/24 12:17:30 AM,101.723,26.781
827,11/14/24 12:32:30 AM,101.723,26.781
828,11/14/24 12:47:30 AM,101.731,26.683
829,11/14/24 01:02:30 AM,101.720,26.683
830,11/14/24 01:17:30 AM,101.684,26.585
831,11/14/24 01:32:30 AM,101.662,26.585
832,11/14/24 01:47:30 AM,101.660,26.488
833,11/14/24 02:02:30 AM,101.626,26.488
834,11/14/24 02:17:30 AM,101.646,26.390
835,11/14/24 02:32:30 AM,101.624,26.390
836,11/14/24 02:47:30 AM,101.610,26.292
837,11/14/24 03:02:30 AM,101.621,26.292
838,11/14/24 03:17:30 AM,101.610,26.292
839,11/14/24 03:32:30 AM,101.608,26.195
840,11/14/24 03:47:30 AM,101.608,26.195
841,11/14/24 04:02:30 AM,101.585,26.195
842,11/14/24 04:17:30 AM,101.563,26.195
843,11/14/24 04:32:30 AM,101.583,26.097
844,11/14/24 04:47:30 AM,101.605,26.097
845,11/14/24 05:02:30 AM,101.605,26.097
846,11/14/24 05:17:30 AM,101.605,26.097
847,11/14/24 05:32:30 AM,101.594,26.097
848,11/14/24 05:47:30 AM,101.594,26.097
849,11/14/24 06:02:30 AM,101.616,26.097
850,11/14/24 06:17:30 AM,101.649,26.097
851,11/14/24 06:32:30 AM,101.660,26.097
852,11/14/24 06:47:30 AM,101.669,26.000
853,11/14/24 07:02:30 AM,101.669,26.000
854,11/14/24 07:17:30 AM,101.702,26.000
855,11/14/24 07:32:30 AM,101.713,26.000
856,11/14/24 07:47:30 AM,101.724,26.000
857,11/14/24 08:02:30 AM,101.727,26.097
858,11/14/24 08:17:30 AM,101.749,26.097
859,11/14/24 08:32:30 AM,101.738,26.097
860,11/14/24 08:47:30 AM,101.749,26.097
861,11/14/24 09:02:30 AM,101.762,26.195
862,11/14/24 09:17:30 AM,101.773,26.195
863,11/14/24 09:32:30 AM,101.785,26.195
864,11/14/24 09:47:30 AM,101.787,26.292
865,11/14/24 10:02:30 AM,101.776,26.292
866,11/14/24 10:17:30 AM,101.768,26.390
867,11/14/24 10:32:30 AM,101.757,26.390
868,11/14/24 10:47:30 AM,101.704,26.488
869,11/14/24 11:02:30 AM,101.706,26.585
870,11/14/24 11:17:30 AM,101.687,26.683
871,11/14/24 11:32:30 AM,101.676,26.683
872,11/14/24 11:47:30 AM,101.645,26.781
873,11/14/24 12:02:30 PM,101.637,26.879
874,11/14/24 12:17:30 PM,101.606,26.977
875,11/14/24 12:32:30 PM,101.575,27.075
876,11/14/24 12:47:30 PM,101.556,27.173
877,11/14/24 01:02:30 PM,101.514,27.272
878,11/14/24 01:17:30 PM,101.495,27.370
879,11/14/24 01:32:30 PM,101.475,27.468
880,11/14/24 01:47:30 PM,101.456,27.567
881,11/14/24 02:02:30 PM,101.436,27.665
882,11/14/24 02:17:30 PM,101.406,27.764
883,11/14/24 02:32:30 PM,101.397,27.862
884,11/14/24 02:47:30 PM,101.389,27.961
885,11/14/24 03:02:30 PM,101.389,27.961
886,11/14/24 03:17:30 PM,101.389,27.961
887,11/14/24 03:32:30 PM,101.413,28.060
888,11/14/24 03:47:30 PM,101.413,28.060
889,11/14/24 04:02:30 PM,101.413,28.060
890,11/14/24 04:17:30 PM,101.405,28.159
891,11/14/24 04:32:30 PM,101.416,28.159
892,11/14/24 04:47:30 PM,101.416,28.159
893,11/14/24 05:02:30 PM,101.447,28.060
894,11/14/24 05:17:30 PM,101.458,28.060
895,11/14/24 05:32:30 PM,101.469,28.060
896,11/14/24 05:47:30 PM,101.480,28.060
897,11/14/24 06:02:30 PM,101.480,28.060
898,11/14/24 06:17:30 PM,101.477,27.961
899,11/14/24 06:32:30 PM,101.510,27.961
900,11/14/24 06:47:30 PM,101.521,27.961
901,11/14/24 07:02:30 PM,101.530,27.862
902,11/14/24 07:17:30 PM,101.552,27.862
903,11/14/24 07:32:30 PM,101.563,27.862
904,11/14/24 07:47:30 PM,101.583,27.764
905,11/14/24 08:02:30 PM,101.583,27.764
906,11/14/24 08:17:30 PM,101.602,27.665
907,11/14/24 08:32:30 PM,101.635,27.665
908,11/14/24 08:47:30 PM,101.669,27.665
909,11/14/24 09:02:30 PM,101.655,27.567
910,11/14/24 09:17:30 PM,101.655,27.567
911,11/14/24 09:32:30 PM,101.674,27.468
912,11/14/24 09:47:30 PM,101.685,27.468
913,11/14/24 10:02:30 PM,101.672,27.370
914,11/14/24 10:17:30 PM,101.672,27.370
915,11/14/24 10:32:30 PM,101.658,27.272
916,11/14/24 10:47:30 PM,101.658,27.272
917,11/14/24 11:02:30 PM,101.667,27.173
918,11/14/24 11:17:30 PM,101.656,27.173
919,11/14/24 11:32:30 PM,101.664,27.075
920,11/14/24 11:47:30 PM,101.661,26.977
921,11/15/24 12:02:30 AM,101.626,26.879
922,11/15/24 12:17:30 AM,101.615,26.879
923,11/15/24 12:32:30 AM,101.590,26.781
924,11/15/24 12:47:30 AM,101.601,26.781
925,11/15/24 01:02:30 AM,101.598,26.683
926,11/15/24 01:17:30 AM,101.598,26.683
927,11/15/24 01:32:30 AM,101.598,26.683
928,11/15/24 01:47:30 AM,101.574,26.585
929,11/15/24 02:02:30 AM,101.529,26.585
930,11/15/24 02:17:30 AM,101.540,26.585
931,11/15/24 02:32:30 AM,101.527,26.488
932,11/15/24 02:47:30 AM,101.494,26.488
933,11/15/24 03:02:30 AM,101.502,26.390
934,11/15/24 03:17:30 AM,101.491,26.390
935,11/15/24 03:32:30 AM,101.491,26.390
936,11/15/24 03:47:30 AM,101.488,26.292
937,11/15/24 04:02:30 AM,101.477,26.292
938,11/15/24 04:17:30 AM,101.488,26.292
939,11/15/24 04:32:30 AM,101.475,26.195
940,11/15/24 04:47:30 AM,101.497,26.195
941,11/15/24 05:02:30 AM,101.486,26.195
942,11/15/24 05:17:30 AM,101.486,26.195
943,11/15/24 05:32:30 AM,101.505,26.097
944,11/15/24 05:47:30 AM,101.539,26.097
945,11/15/24 06:02:30 AM,101.550,26.097
946,11/15/24 06:17:30 AM,101.539,26.097
947,11/15/24 06:32:30 AM,101.569,26.000
948,11/15/24 06:47:30 AM,101.591,26.000
949,11/15/24 07:02:30 AM,101.602,26.000
950,11/15/24 07:17:30 AM,101.624,26.000
951,11/15/24 07:32:30 AM,101.611,25.902
952,11/15/24 07:47:30 AM,101.636,26.000
953,11/15/24 08:02:30 AM,101.658,26.000
954,11/15/24 08:17:30 AM,101.669,26.000
955,11/15/24 08:32:30 AM,101.702,26.000
956,11/15/24 08:47:30 AM,101.702,26.000
957,11/15/24 09:02:30 AM,101.724,26.000
958,11/15/24 09:17:30 AM,101.738,26.097
959,11/15/24 09:32:30 AM,101.705,26.097
960,11/15/24 09:47:30 AM,101.716,26.097
961,11/15/24 10:02:30 AM,101.727,26.097
962,11/15/24 10:17:30 AM,101.727,26.097
963,11/15/24 10:32:30 AM,101.685,26.195
964,11/15/24 10:47:30 AM,101.674,26.195
965,11/15/24 11:02:30 AM,101.665,26.292
966,11/15/24 11:17:30 AM,101.632,26.292
967,11/15/24 11:32:30 AM,101.624,26.390
968,11/15/24 11:47:30 AM,101.635,26.390
969,11/15/24 12:02:30 PM,101.624,26.390
970,11/15/24 12:17:30 PM,101.613,26.390
971,11/15/24 12:32:30 PM,101.591,26.390
972,11/15/24 12:47:30 PM,101.571,26.488
973,11/15/24 01:02:30 PM,101.540,26.585
974,11/15/24 01:17:30 PM,101.518,26.585
975,11/15/24 01:32:30 PM,101.488,26.683
976,11/15/24 01:47:30 PM,101.454,26.683
977,11/15/24 02:02:30 PM,101.457,26.781
978,11/15/24 02:17:30 PM,101.426,26.879
979,11/15/24 02:32:30 PM,101.426,26.879
980,11/15/24 02:47:30 PM,101.418,26.977
981,11/15/24 03:02:30 PM,101.418,26.977
982,11/15/24 03:17:30 PM,101.407,26.977
983,11/15/24 03:32:30 PM,101.407,26.977
984,11/15/24 03:47:30 PM,101.421,27.075
985,11/15/24 04:02:30 PM,101.398,27.075
986,11/15/24 04:17:30 PM,101.421,27.075
987,11/15/24 04:32:30 PM,101.390,27.173
988,11/15/24 04:47:30 PM,101.401,27.173
989,11/15/24 05:02:30 PM,101.401,27.173
990,11/15/24 05:17:30 PM,101.401,27.173
991,11/15/24 05:32:30 PM,101.412,27.173
992,11/15/24 05:47:30 PM,101.423,27.173
993,11/15/24 06:02:30 PM,101.412,27.173
994,11/15/24 06:17:30 PM,101.432,27.075
995,11/15/24 06:32:30 PM,101.421,27.075
996,11/15/24 06:47:30 PM,101.432,27.075
997,11/15/24 07:02:30 PM,101.454,27.075
998,11/15/24 07:17:30 PM,101.476,27.075
999,11/15/24 07:32:30 PM,101.487,27.075
1000,11/15/24 07:47:30 PM,101.498,27.075
1001,11/15/24 08:02:30 PM,101.542,27.075
1002,11/15/24 08:17:30 PM,101.553,27.075
1003,11/15/24 08:32:30 PM,101.575,27.075
1004,11/15/24 08:47:30 PM,101.575,27.075
1005,11/15/24 09:02:30 PM,101.562,26.977
1006,11/15/24 09:17:30 PM,101.562,26.977
1007,11/15/24 09:32:30 PM,101.573,26.977
1008,11/15/24 09:47:30 PM,101.581,26.879
1009,11/15/24 10:02:30 PM,101.581,26.879
1010,11/15/24 10:17:30 PM,101.581,26.879
1011,11/15/24 10:32:30 PM,101.546,26.781
1012,11/15/24 10:47:30 PM,101.557,26.781
1013,11/15/24 11:02:30 PM,101.534,26.781
1014,11/15/24 11:17:30 PM,101.521,26.683
1015,11/15/24 11:32:30 PM,101.510,26.683
1016,11/15/24 11:47:30 PM,101.485,26.585
1017,11/16/24 12:02:30 AM,101.474,26.585
1018,11/16/24 12:17:30 AM,101.485,26.585
1019,11/16/24 12:32:30 AM,101.471,26.488
1020,11/16/24 12:47:30 AM,101.471,26.488
1021,11/16/24 01:02:30 AM,101.427,26.488
1022,11/16/24 01:17:30 AM,101.436,26.390
1023,11/16/24 01:32:30 AM,101.425,26.390
1024,11/16/24 01:47:30 AM,101.436,26.390
1025,11/16/24 02:02:30 AM,101.425,26.390
1026,11/16/24 02:17:30 AM,101.422,26.292
1027,11/16/24 02:32:30 AM,101.411,26.292
1028,11/16/24 02:47:30 AM,101.378,26.292
1029,11/16/24 03:02:30 AM,101.356,26.292
1030,11/16/24 03:17:30 AM,101.364,26.195
1031,11/16/24 03:32:30 AM,101.375,26.195
1032,11/16/24 03:47:30 AM,101.375,26.195
1033,11/16/24 04:02:30 AM,101.397,26.195
1034,11/16/24 04:17:30 AM,101.395,26.097
1035,11/16/24 04:32:30 AM,101.373,26.097
1036,11/16/24 04:47:30 AM,101.350,26.097
1037,11/16/24 05:02:30 AM,101.384,26.097
1038,11/16/24 05:17:30 AM,101.395,26.097
1039,11/16/24 05:32:30 AM,101.392,26.000
1040,11/16/24 05:47:30 AM,101.392,26.000
1041,11/16/24 06:02:30 AM,101.425,26.000
1042,11/16/24 06:17:30 AM,101.403,26.000
1043,11/16/24 06:32:30 AM,101.470,26.000
1044,11/16/24 06:47:30 AM,101.514,26.000
1045,11/16/24 07:02:30 AM,101.525,26.000
1046,11/16/24 07:17:30 AM,101.536,26.000
1047,11/16/24 07:32:30 AM,101.525,26.000
1048,11/16/24 07:47:30 AM,101.591,26.000
1049,11/16/24 08:02:30 AM,101.602,26.000
1050,11/16/24 08:17:30 AM,101.669,26.000
1051,11/16/24 08:32:30 AM,101.907,25.805
1052,11/16/24 08:47:30 AM,102.515,25.805
1053,11/16/24 09:02:30 AM,103.182,25.513
1054,11/16/24 09:17:30 AM,103.273,25.610
1055,11/16/24 09:32:30 AM,103.201,25.805
1056,11/16/24 09:47:30 AM,103.060,25.902
1057,11/16/24 10:02:30 AM,102.852,26.000
1058,11/16/24 10:17:30 AM,102.703,26.195
1059,11/16/24 10:32:30 AM,102.586,26.390
1060,11/16/24 10:47:30 AM,102.489,26.488
1061,11/16/24 11:02:30 AM,102.406,26.683
1062,11/16/24 11:17:30 AM,102.342,26.781
1063,11/16/24 11:32:30 AM,102.270,26.977
1064,11/16/24 11:47:30 AM,102.253,27.173
1065,11/16/24 12:02:30 PM,102.211,27.272
1066,11/16/24 12:17:30 PM,102.228,27.468
1067,11/16/24 12:32:30 PM,102.241,27.567
1068,11/16/24 12:47:30 PM,102.269,27.764
1069,11/16/24 01:02:30 PM,102.332,28.060
1070,11/16/24 01:17:30 PM,102.415,28.258
1071,11/16/24 01:32:30 PM,102.462,28.357
1072,11/16/24 01:47:30 PM,102.484,28.357
1073,11/16/24 02:02:30 PM,102.561,28.357
1074,11/16/24 02:17:30 PM,102.608,28.456
1075,11/16/24 02:32:30 PM,102.664,28.456
1076,11/16/24 02:47:30 PM,102.708,28.456
1077,11/16/24 03:02:30 PM,102.705,28.357
1078,11/16/24 03:17:30 PM,102.716,28.357
1079,11/16/24 03:32:30 PM,102.749,28.357
1080,11/16/24 03:47:30 PM,102.747,28.258
1081,11/16/24 04:02:30 PM,102.805,28.357
1082,11/16/24 04:17:30 PM,102.838,28.357
1083,11/16/24 04:32:30 PM,102.849,28.357
1084,11/16/24 04:47:30 PM,102.913,28.258
1085,11/16/24 05:02:30 PM,102.913,28.258
1086,11/16/24 05:17:30 PM,102.932,28.159
1087,11/16/24 05:32:30 PM,102.907,28.060
1088,11/16/24 05:47:30 PM,102.960,27.961
1089,11/16/24 06:02:30 PM,102.905,27.961
1090,11/16/24 06:17:30 PM,102.960,27.961
1091,11/16/24 06:32:30 PM,102.969,27.862
1092,11/16/24 06:47:30 PM,102.991,27.862
1093,11/16/24 07:02:30 PM,103.002,27.862
1094,11/16/24 07:17:30 PM,103.010,27.764
1095,11/16/24 07:32:30 PM,103.054,27.764
1096,11/16/24 07:47:30 PM,103.063,27.665
1097,11/16/24 08:02:30 PM,103.063,27.665
1098,11/16/24 08:17:30 PM,103.052,27.665
1099,11/16/24 08:32:30 PM,103.063,27.665
1100,11/16/24 08:47:30 PM,103.038,27.567
1101,11/16/24 09:02:30 PM,103.058,27.468
1102,11/16/24 09:17:30 PM,103.091,27.468
1103,11/16/24 09:32:30 PM,103.044,27.370
